Position,Track Name,Artist,Streams,URL,date,region
113,Speechless,Dan + Shay,2099109,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,2019-07-18,usa
114,Beer Never Broke My Heart,Luke Combs,2078842,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN,2019-07-18,usa
115,Shotta Flow,NLE Choppa,2076207,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,2019-07-18,usa
116,100 Shooters (feat. Meek Mill & Doe Boy),Future,2070469,https://open.spotify.com/track/2j7mcsEz4n5XxMMqqjjB6p,2019-07-18,usa
117,Sunset (with J. Cole feat. Young Nudy),Dreamville,2051398,https://open.spotify.com/track/3pZO6GoVPeSYDxxsH6vCdj,2019-07-18,usa
118,LA CANCIÓN,J Balvin,2049677,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-07-18,usa
119,Otro Trago,Sech,2048207,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-07-18,usa
120,you should see me in a crown,Billie Eilish,2040435,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019-07-18,usa
121,High Hopes,Panic! At The Disco,2036473,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-07-18,usa
122,SLOW DANCING IN THE DARK,Joji,2025148,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2019-07-18,usa
123,Saturday Nights,Khalid,2007382,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-07-18,usa
124,Shallow,Lady Gaga,1985937,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-07-18,usa
125,Moonlight,XXXTENTACION,1978018,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-07-18,usa
126,Youngblood,5 Seconds of Summer,1976967,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-07-18,usa
127,I Fall Apart,Post Malone,1959244,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019-07-18,usa
128,ZEZE (feat. Travis Scott & Offset),Kodak Black,1954126,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-07-18,usa
129,Daddy (feat. Rich The Kid),Blueface,1950123,https://open.spotify.com/track/6XkLPzkKzPhpr3hrvl1TUq,2019-07-18,usa
130,Sanctuary,Joji,1947154,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-07-18,usa
131,Loco Contigo (with J. Balvin & Tyga),DJ Snake,1933248,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019-07-18,usa
132,"Hey Look Ma, I Made It",Panic! At The Disco,1926256,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,2019-07-18,usa
133,Jocelyn Flores,XXXTENTACION,1922110,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019-07-18,usa
134,I Like It,Cardi B,1918493,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-07-18,usa
135,ocean eyes,Billie Eilish,1905711,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019-07-18,usa
136,Bohemian Rhapsody - Remastered 2011,Queen,1898957,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019-07-18,usa
137,Act Up,City Girls,1892456,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h,2019-07-18,usa
138,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1867873,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019-07-18,usa
139,Feeling,Juice WRLD,1862687,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE,2019-07-18,usa
140,Bitchuary,Shordie Shordie,1859176,https://open.spotify.com/track/4dV3okcjbQwTcg4ObIGr4N,2019-07-18,usa
141,Nonstop,Drake,1856682,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019-07-18,usa
142,i'm so tired...,Lauv,1840880,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-07-18,usa
143,Faucet Failure,Ski Mask The Slump God,1824766,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019-07-18,usa
144,Psycho (feat. Ty Dolla $ign),Post Malone,1815614,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-07-18,usa
145,idontwannabeyouanymore,Billie Eilish,1808780,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019-07-18,usa
146,I Like Me Better,Lauv,1806094,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-07-18,usa
147,Young Dumb & Broke,Khalid,1805975,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019-07-18,usa
148,Con Calma,Daddy Yankee,1798420,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-07-18,usa
149,Taste (feat. Offset),Tyga,1787108,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019-07-18,usa
150,Tequila,Dan + Shay,1785197,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,2019-07-18,usa
151,Rescue Me,Marshmello,1782060,https://open.spotify.com/track/35rozLoS6QLE8HX8qswM3k,2019-07-18,usa
152,Cash Shit (feat. DaBaby),Megan Thee Stallion,1780726,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,2019-07-18,usa
153,Sweet but Psycho,Ava Max,1774661,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-07-18,usa
154,Yes Indeed,Lil Baby,1768089,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2019-07-18,usa
155,All Girls Are The Same,Juice WRLD,1754669,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2019-07-18,usa
156,Congratulations,Post Malone,1748794,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019-07-18,usa
157,Mixed Personalities (feat. Kanye West),YNW Melly,1748367,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019-07-18,usa
158,Focus (feat. 21 Savage),Bazzi,1746283,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu,2019-07-18,usa
159,Knockin' Boots,Luke Bryan,1729557,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb,2019-07-18,usa
160,Leave Me Alone,Flipp Dinero,1713284,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019-07-18,usa
161,GRoCERIES,Chance the Rapper,1709631,https://open.spotify.com/track/0yFvWTLs3iIwDbc91noXGT,2019-07-18,usa
162,Fuck Love (feat. Trippie Redd),XXXTENTACION,1708773,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2019-07-18,usa
163,Here With Me,Marshmello,1701512,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-07-18,usa
164,Rumor,Lee Brice,1696918,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV,2019-07-18,usa
165,God's Plan,Drake,1688960,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019-07-18,usa
166,Rescue Me,OneRepublic,1687259,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019-07-18,usa
167,XO Tour Llif3,Lil Uzi Vert,1686680,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019-07-18,usa
168,i,Lil Skies,1683764,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019-07-18,usa
169,Mo Bamba,Sheck Wes,1681836,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-07-18,usa
170,Love Me Less (feat. Quinn XCII),MAX,1680942,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,2019-07-18,usa
171,Talk You Out Of It,Florida Georgia Line,1667414,https://open.spotify.com/track/4qQwGRtGT7l6ckQtdPEFd4,2019-07-18,usa
172,Noticed,Lil Mosey,1665490,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,2019-07-18,usa
173,No Me Conoce - Remix,Jhay Cortez,1661849,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-07-18,usa
174,Candy (feat. Trippie Redd),Machine Gun Kelly,1652400,https://open.spotify.com/track/37AGgp9VP8TVJBfEat74Bj,2019-07-18,usa
175,my strange addiction,Billie Eilish,1646991,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019-07-18,usa
176,The Middle,Zedd,1645321,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-07-18,usa
177,MEGATRON,Nicki Minaj,1639010,https://open.spotify.com/track/1ZDmxwg7Lywlx68b7SsJjj,2019-07-18,usa
178,Armed And Dangerous,Juice WRLD,1637359,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019-07-18,usa
179,Uno,Ambjaay,1633771,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,2019-07-18,usa
180,Isis,Joyner Lucas,1623464,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,2019-07-18,usa
181,Be Alright,Dean Lewis,1622318,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019-07-18,usa
182,Wake Up in the Sky,Gucci Mane,1621161,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-07-18,usa
183,Thing For You (With Martin Solveig),David Guetta,1608155,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ,2019-07-18,usa
184,Location,Khalid,1593912,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2019-07-18,usa
185,Wiggle It (feat. City Girls),French Montana,1592477,https://open.spotify.com/track/4vfsh1GHqHZtTlkusq9j5E,2019-07-18,usa
186,HUMBLE.,Kendrick Lamar,1587219,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2019-07-18,usa
187,That's A Rack,Lil Uzi Vert,1578650,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,2019-07-18,usa
188,All Around The World (La La La),R3HAB,1575127,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019-07-18,usa
189,Nightmare,Halsey,1569718,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,2019-07-18,usa
190,goosebumps,Travis Scott,1568165,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019-07-18,usa
191,Press,Cardi B,1561875,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv,2019-07-18,usa
192,Ric Flair Drip (& Metro Boomin),Offset,1560574,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2019-07-18,usa
193,Look What God Gave Her,Thomas Rhett,1558244,https://open.spotify.com/track/2KqJC0koTBUyDlsMt5ok1V,2019-07-18,usa
194,Slime Belief,YoungBoy Never Broke Again,1539664,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R,2019-07-18,usa
195,Body Like A Back Road,Sam Hunt,1530919,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2019-07-18,usa
196,Don't Stop Me Now - Remastered,Queen,1526969,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019-07-18,usa
197,bellyache,Billie Eilish,1526230,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019-07-18,usa
198,MIA (feat. Drake),Bad Bunny,1516931,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-07-18,usa
199,When I Grow Up,NF,1510846,https://open.spotify.com/track/0hWzB4dR1zwcokPvccww0k,2019-07-18,usa
200,Best Part (feat. Daniel Caesar),H.E.R.,1510196,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-07-18,usa
1,Señorita,Shawn Mendes,10388073,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-25,usa
2,Goodbyes (Feat. Young Thug),Post Malone,9680155,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-07-25,usa
3,Truth Hurts,Lizzo,8936681,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-07-25,usa
4,Ransom,Lil Tecca,8862447,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019-07-25,usa
5,Money In The Grave (Drake ft. Rick Ross),Drake,8546369,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-07-25,usa
6,Panini,Lil Nas X,8506982,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-07-25,usa
7,Beautiful People (feat. Khalid),Ed Sheeran,6850270,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-07-25,usa
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6824328,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-07-25,usa
9,Suge,DaBaby,6286532,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019-07-25,usa
10,How Do You Sleep?,Sam Smith,5864636,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-07-25,usa
11,bad guy,Billie Eilish,5606671,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-07-25,usa
12,The London (feat. J. Cole & Travis Scott),Young Thug,5528552,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019-07-25,usa
13,Antisocial (with Travis Scott),Ed Sheeran,5473927,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019-07-25,usa
14,Lalala,Y2K,5455999,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-07-25,usa
15,One Thing Right,Marshmello,5191702,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019-07-25,usa
16,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,5004365,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-25,usa
17,I Don't Care (with Justin Bieber),Ed Sheeran,4992296,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-25,usa
18,bad guy (with Justin Bieber),Billie Eilish,4878780,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-07-25,usa
19,Pop Out (feat. Lil Tjay),Polo G,4819432,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019-07-25,usa
20,No Guidance (feat. Drake),Chris Brown,4609142,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019-07-25,usa
21,Rodeo,Lil Nas X,4538557,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019-07-25,usa
22,Talk,Khalid,4481526,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-07-25,usa
23,Baby,Quality Control,4334205,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,2019-07-25,usa
24,It's You,Ali Gatie,4290684,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-07-25,usa
25,"Go Loko (feat. Tyga, Jon Z)",YG,4140446,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019-07-25,usa
26,You Need To Calm Down,Taylor Swift,4017500,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-07-25,usa
27,EARFQUAKE,"Tyler, The Creator",3974452,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019-07-25,usa
28,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,3944699,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,2019-07-25,usa
29,Wow.,Post Malone,3857669,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-07-25,usa
30,MIDDLE CHILD,J. Cole,3847200,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-07-25,usa
31,Someone You Loved,Lewis Capaldi,3758596,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-07-25,usa
32,Good as Hell,Lizzo,3719223,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,2019-07-25,usa
33,If I Can't Have You,Shawn Mendes,3604505,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-07-25,usa
34,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,3456111,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2019-07-25,usa
35,The Git Up,Blanco Brown,3455457,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019-07-25,usa
36,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,3442744,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,2019-07-25,usa
37,Sanguine Paradise,Lil Uzi Vert,3403025,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-07-25,usa
38,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,3340086,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-07-25,usa
39,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,3258196,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-07-25,usa
40,Going Bad (feat. Drake),Meek Mill,3218299,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-07-25,usa
41,Call You Mine,The Chainsmokers,3211468,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-07-25,usa
42,Sucker,Jonas Brothers,3207739,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-07-25,usa
43,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,3165807,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,2019-07-25,usa
44,Callaita,Bad Bunny,3151318,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-07-25,usa
45,The Archer,Taylor Swift,3149956,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,2019-07-25,usa
46,Old Town Road - Remix,Lil Nas X,3134320,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm,2019-07-25,usa
47,when the party's over,Billie Eilish,3128532,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-07-25,usa
48,Pure Water (with Migos),Mustard,3105862,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,2019-07-25,usa
49,7 rings,Ariana Grande,3008584,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-07-25,usa
50,Tap (feat. Meek Mill),NAV,2954314,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,2019-07-25,usa
51,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2918006,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-07-25,usa
52,Hate Me (with Juice WRLD),Ellie Goulding,2895407,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019-07-25,usa
53,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,2876846,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,2019-07-25,usa
54,I.F.L.Y.,Bazzi,2849148,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,2019-07-25,usa
55,Never Really Over,Katy Perry,2836869,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-07-25,usa
56,BROWN SKIN GIRL,Blue Ivy,2796220,https://open.spotify.com/track/0B3FovCVaGKS5w1FTidEUP,2019-07-25,usa
57,On A Roll,Ashley O,2794433,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,2019-07-25,usa
58,lovely (with Khalid),Billie Eilish,2782492,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019-07-25,usa
59,Murder On My Mind,YNW Melly,2774527,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019-07-25,usa
60,i love you,Billie Eilish,2759795,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019-07-25,usa
61,Post Malone (feat. RANI),Sam Feldt,2744304,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2019-07-25,usa
62,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,2699265,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,2019-07-25,usa
63,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2669392,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,2019-07-25,usa
64,Better,Khalid,2661656,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-07-25,usa
65,Lucid Dreams,Juice WRLD,2656398,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-07-25,usa
66,China,Anuel AA,2614551,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-07-25,usa
67,Eastside (with Halsey & Khalid),benny blanco,2612536,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-07-25,usa
68,SICKO MODE,Travis Scott,2611481,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-07-25,usa
69,Envy Me,Calboy,2603205,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,2019-07-25,usa
70,Happier,Marshmello,2545644,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-07-25,usa
